trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
71,False,"{'a': 0.5, 'e': 0.28999999999999937}",20,0,-123.23559890499799,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.27999999999999936}",20,0,-107.33185053349483,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.26999999999999935}",25,0,-71.89063437533926,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.25999999999999934}",30,0,-117.53769692615151,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.24999999999999933}",25,0,-175.40988155380336,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.23999999999999932}",25,7,-86.66858340846137,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
77,False,"{'a': 0.5, 'e': 0.22999999999999932}",20,0,-5.872850799868253,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.2199999999999993}",25,0,-105.91763357929564,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.2099999999999993}",20,0,-192.83757539422862,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
80,False,"{'a': 0.5, 'e': 0.1999999999999993}",20,0,-68.28815139816807,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.18999999999999928}",30,0,-184.55903362741606,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
82,False,"{'a': 0.5, 'e': 0.17999999999999927}",30,0,-113.34842100191194,"{0: 19, 1: 7, 2: 2, 3: 0, 4: 2}",0
83,False,"{'a': 0.5, 'e': 0.16999999999999926}",20,0,-33.11066869498622,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.15999999999999925}",30,0,-93.30641239948756,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
85,False,"{'a': 0.5, 'e': 0.14999999999999925}",30,0,-222.40136991826085,"{0: 16, 1: 2, 2: 7, 3: 2, 4: 3}",0
86,False,"{'a': 0.5, 'e': 0.13999999999999924}",30,0,-122.62857271020988,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
87,False,"{'a': 0.5, 'e': 0.12999999999999923}",20,0,-148.9201491128448,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.11999999999999923}",25,0,-173.23785303490604,"{0: 12, 1: 1, 2: 10, 3: 0, 4: 2}",0
89,False,"{'a': 0.5, 'e': 0.10999999999999924}",20,0,-94.91863183841916,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.09999999999999924}",20,0,-91.50003805495284,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
