trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
197,False,"{'a': 0.5, 'e': 0.136700004956598}",20,0,32.54683980174863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.13533300490703204}",20,1,-33.30950615366085,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
199,False,"{'a': 0.5, 'e': 0.13397967485796172}",25,0,7.773310423825949,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.1326398781093821}",20,10,17.59861876235548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.13131347932828827}",25,3,39.457850124779945,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.1300003445350054}",20,0,13.837872113470171,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.12870034108965533}",30,17,-44.44435943568966,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
204,False,"{'a': 0.5, 'e': 0.1274133376787588}",20,0,-45.119198248689464,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.12613920430197118}",25,18,10.45920809077694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.12487781225895148}",20,7,16.43576081290854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.12362903413636196}",20,14,9.502859917299094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12239274379499834}",25,1,15.693975986387933,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.12116881635704835}",20,2,-28.428326826309398,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.11995712819347787}",20,6,18.470537693033375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.11875755691154309}",20,16,9.10112829729186,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
