trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.2, 'e': 0.999000499833375}",35,1,-222.62837255259484,"{0: 18, 1: 0, 2: 12, 3: 2, 4: 2}",1
2,False,"{'a': 0.2, 'e': 0.9980019986673331}",25,0,-249.98617104918173,"{0: 11, 1: 4, 2: 4, 3: 2, 4: 4}",0
3,False,"{'a': 0.2, 'e': 0.997004495503373}",25,0,-33.45202737494849,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
4,False,"{'a': 0.2, 'e': 0.9960079893439915}",25,0,-88.4116987149624,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
5,False,"{'a': 0.2, 'e': 0.9950124791926823}",20,0,-85.9692685056092,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
6,False,"{'a': 0.2, 'e': 0.9940179640539353}",25,0,-154.05321544797334,"{0: 13, 1: 3, 2: 3, 3: 6, 4: 0}",0
7,False,"{'a': 0.2, 'e': 0.9930244429332351}",30,1,-151.40951113229204,"{0: 14, 1: 4, 2: 7, 3: 4, 4: 0}",1
8,False,"{'a': 0.2, 'e': 0.9920319148370607}",20,0,-129.39255226501822,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
9,False,"{'a': 0.2, 'e': 0.9910403787728836}",30,0,-222.99043600912148,"{0: 17, 1: 4, 2: 2, 3: 4, 4: 3}",0
10,False,"{'a': 0.2, 'e': 0.9900498337491681}",20,0,-39.98727627370733,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.2, 'e': 0.9890602787753687}",30,0,-76.3661892805045,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
12,False,"{'a': 0.2, 'e': 0.9880717128619305}",20,0,-84.77453143448737,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
13,False,"{'a': 0.2, 'e': 0.9870841350202876}",35,0,-259.9512314005198,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 5}",0
14,False,"{'a': 0.2, 'e': 0.9860975442628619}",25,0,-65.30209413186859,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
15,False,"{'a': 0.2, 'e': 0.9851119396030626}",25,0,-111.74298040122014,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
16,False,"{'a': 0.2, 'e': 0.9841273200552851}",30,0,-199.6526831389335,"{0: 14, 1: 2, 2: 11, 3: 1, 4: 2}",0
17,False,"{'a': 0.2, 'e': 0.9831436846349096}",20,0,-72.07943607854871,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.2, 'e': 0.9821610323583008}",30,0,-89.0256331220472,"{0: 24, 1: 2, 2: 0, 3: 3, 4: 1}",0
19,False,"{'a': 0.2, 'e': 0.981179362242806}",25,0,-117.96003656060061,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
20,False,"{'a': 0.2, 'e': 0.9801986733067553}",20,6,-84.08728833087254,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
21,False,"{'a': 0.2, 'e': 0.9792189645694596}",25,0,-145.91970283839896,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
22,False,"{'a': 0.2, 'e': 0.97824023505121}",25,0,-86.65890414281948,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
23,False,"{'a': 0.2, 'e': 0.9772624837732771}",30,0,-169.68535076499325,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
24,False,"{'a': 0.2, 'e': 0.9762857097579093}",20,6,-99.3050369554048,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
25,False,"{'a': 0.2, 'e': 0.9753099120283326}",30,0,-145.44602893031058,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
26,False,"{'a': 0.2, 'e': 0.9743350896087494}",25,0,-71.73081681119602,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
27,False,"{'a': 0.2, 'e': 0.9733612415243368}",20,0,-112.87464141112191,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
28,False,"{'a': 0.2, 'e': 0.9723883668012469}",20,0,-79.05428181864293,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
29,False,"{'a': 0.2, 'e': 0.9714164644666048}",25,0,-124.97872144964694,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
30,False,"{'a': 0.2, 'e': 0.9704455335485082}",20,0,-26.92153680051164,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
31,False,"{'a': 0.2, 'e': 0.9694755730760259}",30,0,-216.08779338071128,"{0: 16, 1: 1, 2: 9, 3: 1, 4: 3}",0
32,False,"{'a': 0.2, 'e': 0.9685065820791976}",25,0,-130.36060049604657,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
33,False,"{'a': 0.2, 'e': 0.967538559589032}",20,0,-48.41509255631422,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
34,False,"{'a': 0.2, 'e': 0.9665715046375066}",25,0,-135.55855430343297,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
35,False,"{'a': 0.2, 'e': 0.9656054162575665}",25,0,-135.43051862950927,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
36,False,"{'a': 0.2, 'e': 0.9646402934831231}",25,0,-121.44765755149545,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
37,False,"{'a': 0.2, 'e': 0.9636761353490535}",20,0,-175.11743384766717,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
38,False,"{'a': 0.2, 'e': 0.9627129408911995}",25,0,-129.21237199836867,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
39,False,"{'a': 0.2, 'e': 0.9617507091463667}",20,0,-121.15070547793871,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
40,False,"{'a': 0.2, 'e': 0.9607894391523232}",25,0,-78.64200404803314,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
41,False,"{'a': 0.2, 'e': 0.9598291299477989}",20,0,-128.79983058235942,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
42,False,"{'a': 0.2, 'e': 0.9588697805724845}",20,0,-100.98191702781367,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
43,False,"{'a': 0.2, 'e': 0.9579113900670306}",25,0,-121.02057900851037,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
44,False,"{'a': 0.2, 'e': 0.9569539574730467}",25,0,-156.6701453592669,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
45,False,"{'a': 0.2, 'e': 0.9559974818331}",25,0,-61.471021240194105,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
46,False,"{'a': 0.2, 'e': 0.9550419621907147}",20,0,-38.468112101217216,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
47,False,"{'a': 0.2, 'e': 0.9540873975903711}",30,0,-152.9218947034379,"{0: 15, 1: 3, 2: 10, 3: 1, 4: 1}",0
48,False,"{'a': 0.2, 'e': 0.9531337870775047}",20,0,-50.08622085134188,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
49,False,"{'a': 0.2, 'e': 0.9521811296985049}",25,0,-126.59835176707138,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
50,False,"{'a': 0.2, 'e': 0.951229424500714}",20,3,-8.364192566078852,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
51,False,"{'a': 0.2, 'e': 0.950278670532427}",25,0,-77.6377353240014,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
52,False,"{'a': 0.2, 'e': 0.9493288668428895}",25,0,-88.81234856298936,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
53,False,"{'a': 0.2, 'e': 0.9483800124822982}",20,0,-84.96098624318695,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
54,False,"{'a': 0.2, 'e': 0.9474321065017983}",25,0,-139.5939331998635,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
55,False,"{'a': 0.2, 'e': 0.9464851479534838}",25,0,-185.8200859509391,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
56,False,"{'a': 0.2, 'e': 0.9455391358903963}",20,0,-81.11333118202765,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
57,False,"{'a': 0.2, 'e': 0.9445940693665233}",20,0,-88.48603219672056,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
58,False,"{'a': 0.2, 'e': 0.9436499474367985}",30,0,-136.53219447838165,"{0: 20, 1: 4, 2: 2, 3: 2, 4: 2}",0
59,False,"{'a': 0.2, 'e': 0.9427067691570997}",30,0,-144.84421289908255,"{0: 16, 1: 3, 2: 9, 3: 1, 4: 1}",0
60,False,"{'a': 0.2, 'e': 0.9417645335842487}",20,0,-65.1292363982761,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
61,False,"{'a': 0.2, 'e': 0.9408232397760097}",20,0,-120.48304128766165,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
62,False,"{'a': 0.2, 'e': 0.9398828867910889}",20,0,-65.18163785102618,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
63,False,"{'a': 0.2, 'e': 0.9389434736891332}",20,0,-89.70760183404185,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
64,False,"{'a': 0.2, 'e': 0.9380049995307295}",20,0,-88.64512076274201,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
65,False,"{'a': 0.2, 'e': 0.9370674633774034}",30,0,-45.1308891209996,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
66,False,"{'a': 0.2, 'e': 0.9361308642916188}",25,0,-150.37585630304616,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
67,False,"{'a': 0.2, 'e': 0.9351952013367766}",20,10,-18.975058760904275,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
68,False,"{'a': 0.2, 'e': 0.9342604735772135}",25,0,-168.1295901705765,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
69,False,"{'a': 0.2, 'e': 0.933326680078202}",20,12,-47.283210550753,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
70,False,"{'a': 0.2, 'e': 0.9323938199059483}",35,0,-261.1194031789226,"{0: 17, 1: 4, 2: 8, 3: 3, 4: 3}",0
71,False,"{'a': 0.2, 'e': 0.9314618921275921}",20,0,-108.54264717116413,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
72,False,"{'a': 0.2, 'e': 0.9305308958112057}",30,0,-71.702032755832,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
73,False,"{'a': 0.2, 'e': 0.9296008300257927}",30,0,-102.87619950643989,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
74,False,"{'a': 0.2, 'e': 0.9286716938412872}",30,0,-142.718893055565,"{0: 19, 1: 0, 2: 8, 3: 2, 4: 1}",0
75,False,"{'a': 0.2, 'e': 0.9277434863285529}",20,0,-18.733676514919836,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
76,False,"{'a': 0.2, 'e': 0.9268162065593822}",25,0,-132.07537977849557,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
77,False,"{'a': 0.2, 'e': 0.9258898536064953}",30,0,-167.37163315236944,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
78,False,"{'a': 0.2, 'e': 0.9249644265435393}",20,0,-139.4336727797319,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
79,False,"{'a': 0.2, 'e': 0.9240399244450868}",25,0,-19.855942786332697,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
80,False,"{'a': 0.2, 'e': 0.9231163463866358}",20,0,-172.15848523916614,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
81,False,"{'a': 0.2, 'e': 0.922193691444608}",25,0,-135.04305818721775,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
82,False,"{'a': 0.2, 'e': 0.9212719586963487}",20,0,-31.015756661145456,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
83,False,"{'a': 0.2, 'e': 0.9203511472201247}",30,0,-88.10018770648661,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
84,False,"{'a': 0.2, 'e': 0.9194312560951247}",25,16,-13.714910666605116,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.2, 'e': 0.9185122844014574}",25,0,-102.85256174203897,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
86,False,"{'a': 0.2, 'e': 0.9175942312201509}",20,0,-49.07091444157633,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
87,False,"{'a': 0.2, 'e': 0.9166770956331523}",25,0,-57.08896754591574,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
88,False,"{'a': 0.2, 'e': 0.9157608767233256}",30,0,-138.65896794931288,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
89,False,"{'a': 0.2, 'e': 0.914845573574452}",30,0,-88.97648659339019,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
90,False,"{'a': 0.2, 'e': 0.9139311852712282}",20,0,-64.3899468686895,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.2, 'e': 0.9130177108992658}",20,7,-29.1676092260547,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
92,False,"{'a': 0.2, 'e': 0.9121051495450904}",30,0,-98.20384119685465,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
93,False,"{'a': 0.2, 'e': 0.9111935002961405}",25,0,-149.7940595512754,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
94,False,"{'a': 0.2, 'e': 0.910282762240767}",20,0,-31.522172619016352,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
95,False,"{'a': 0.2, 'e': 0.9093729344682314}",35,0,-186.52272452011172,"{0: 22, 1: 2, 2: 6, 3: 3, 4: 2}",0
96,False,"{'a': 0.2, 'e': 0.9084640160687062}",25,0,-102.1566823574494,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
97,False,"{'a': 0.2, 'e': 0.9075560061332727}",30,1,-88.54192132096188,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 1}",1
98,False,"{'a': 0.2, 'e': 0.9066489037539209}",30,5,-127.12457188965583,"{0: 14, 1: 1, 2: 6, 3: 4, 4: 0}",1
99,False,"{'a': 0.2, 'e': 0.9057427080235485}",25,0,-127.2698922313165,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
100,False,"{'a': 0.2, 'e': 0.9048374180359595}",25,0,-116.7022827633538,"{0: 18, 1: 1, 2: 1, 3: 4, 4: 1}",0
101,False,"{'a': 0.2, 'e': 0.9039330328858641}",25,0,-81.66338679339316,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
102,False,"{'a': 0.2, 'e': 0.9030295516688768}",25,0,-203.4055231431258,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 4}",0
103,False,"{'a': 0.2, 'e': 0.9021269734815165}",25,12,-81.25376388354671,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 1}",1
104,False,"{'a': 0.2, 'e': 0.9012252974212047}",20,0,-142.171134372303,"{0: 8, 1: 6, 2: 4, 3: 0, 4: 2}",0
105,False,"{'a': 0.2, 'e': 0.9003245225862656}",25,12,12.905662862871445,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.2, 'e': 0.899424648075924}",25,0,-119.18262695033462,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
107,False,"{'a': 0.2, 'e': 0.8985256729903055}",20,0,-100.54024562797201,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
108,False,"{'a': 0.2, 'e': 0.8976275964304349}",20,0,-82.44131404657426,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
109,False,"{'a': 0.2, 'e': 0.8967304174982355}",35,0,-174.03356087521826,"{0: 25, 1: 1, 2: 5, 3: 1, 4: 3}",1
110,False,"{'a': 0.2, 'e': 0.8958341352965282}",25,6,8.955087727130625,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.2, 'e': 0.894938748929031}",35,20,-41.80516674080365,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 0}",1
112,False,"{'a': 0.2, 'e': 0.8940442575003572}",25,0,-47.81850541513142,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
113,False,"{'a': 0.2, 'e': 0.8931506601160155}",20,0,-141.67459303827522,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
114,False,"{'a': 0.2, 'e': 0.8922579558824083}",25,0,-89.00446984290721,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
115,False,"{'a': 0.2, 'e': 0.8913661439068313}",25,0,-257.16277794347764,"{0: 10, 1: 2, 2: 8, 3: 1, 4: 4}",0
116,False,"{'a': 0.2, 'e': 0.8904752232974726}",20,0,-31.19476749024641,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
117,False,"{'a': 0.2, 'e': 0.8895851931634113}",25,0,-27.908829049923828,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
118,False,"{'a': 0.2, 'e': 0.8886960526146174}",30,0,-85.88820815890625,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
119,False,"{'a': 0.2, 'e': 0.8878078007619501}",20,0,-65.82428074544676,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
120,False,"{'a': 0.2, 'e': 0.8869204367171575}",20,0,-92.89438401011378,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
121,False,"{'a': 0.2, 'e': 0.8860339595928756}",25,0,-61.68283865302718,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
122,False,"{'a': 0.2, 'e': 0.8851483685026271}",20,0,-119.9688722483791,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
123,False,"{'a': 0.2, 'e': 0.8842636625608209}",35,0,-2.5885822264588625,"{0: 32, 1: 1, 2: 1, 3: 1, 4: 0}",0
124,False,"{'a': 0.2, 'e': 0.8833798408827509}",20,0,-150.88345425923413,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
125,False,"{'a': 0.2, 'e': 0.8824969025845955}",25,0,-64.27631014199923,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
126,False,"{'a': 0.2, 'e': 0.8816148467834161}",25,0,-125.03151633605749,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
127,False,"{'a': 0.2, 'e': 0.880733672597157}",25,15,-118.54782014741373,"{0: 5, 1: 1, 2: 0, 3: 2, 4: 2}",1
128,False,"{'a': 0.2, 'e': 0.8798533791446438}",25,0,-45.94219022573658,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
129,False,"{'a': 0.2, 'e': 0.8789739655455832}",35,0,-160.12829970264022,"{0: 23, 1: 2, 2: 6, 3: 2, 4: 2}",0
130,False,"{'a': 0.2, 'e': 0.8780954309205613}",20,0,-76.6030192562376,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
131,False,"{'a': 0.2, 'e': 0.8772177743910435}",20,0,-50.702258401996986,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
132,False,"{'a': 0.2, 'e': 0.8763409950793732}",20,0,-66.01297739193294,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
133,False,"{'a': 0.2, 'e': 0.8754650921087711}",20,0,-145.03212028036575,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
134,False,"{'a': 0.2, 'e': 0.874590064603334}",20,0,-82.00050721506277,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
135,False,"{'a': 0.2, 'e': 0.8737159116880344}",25,0,-46.050120036696384,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
136,False,"{'a': 0.2, 'e': 0.8728426324887193}",20,0,-124.01568248421943,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
137,False,"{'a': 0.2, 'e': 0.8719702261321094}",20,0,6.14234591445522,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
138,False,"{'a': 0.2, 'e': 0.8710986917457983}",35,0,-195.00156833923336,"{0: 18, 1: 5, 2: 9, 3: 1, 4: 2}",0
139,False,"{'a': 0.2, 'e': 0.8702280284582515}",30,0,-105.85180235369327,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
140,False,"{'a': 0.2, 'e': 0.8693582353988059}",20,3,-19.55720624211754,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
141,False,"{'a': 0.2, 'e': 0.8684893116976679}",20,0,-53.075444829856,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
142,False,"{'a': 0.2, 'e': 0.867621256485914}",30,0,-92.89217359155573,"{0: 17, 1: 8, 2: 4, 3: 0, 4: 1}",0
143,False,"{'a': 0.2, 'e': 0.8667540688954889}",25,0,-59.963783928295896,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
144,False,"{'a': 0.2, 'e': 0.865887748059205}",25,11,-168.49229436204033,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 3}",1
145,False,"{'a': 0.2, 'e': 0.8650222931107413}",35,0,-191.3949282829166,"{0: 18, 1: 4, 2: 9, 3: 3, 4: 1}",0
146,False,"{'a': 0.2, 'e': 0.8641577031846428}",25,0,-63.96316946717633,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
147,False,"{'a': 0.2, 'e': 0.8632939774163194}",25,0,-31.25073211456174,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
148,False,"{'a': 0.2, 'e': 0.8624311149420455}",20,0,-103.85263637682259,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
149,False,"{'a': 0.2, 'e': 0.8615691148989583}",30,0,-202.6253101483262,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
150,False,"{'a': 0.2, 'e': 0.8607079764250578}",20,0,-90.27518464513135,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
151,False,"{'a': 0.2, 'e': 0.8598476986592055}",25,0,-131.2305266065351,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
152,False,"{'a': 0.2, 'e': 0.8589882807411234}",25,0,-130.75511667828633,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
153,False,"{'a': 0.2, 'e': 0.8581297218113938}",20,0,-177.87133241558777,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
154,False,"{'a': 0.2, 'e': 0.8572720210114575}",20,0,-158.98390972988386,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
155,False,"{'a': 0.2, 'e': 0.8564151774836135}",25,0,-83.80031017479014,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
156,False,"{'a': 0.2, 'e': 0.8555591903710185}",20,0,-98.85264708342848,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
157,False,"{'a': 0.2, 'e': 0.8547040588176851}",25,0,-75.90357183351749,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
158,False,"{'a': 0.2, 'e': 0.8538497819684817}",25,0,-194.16820706096715,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 4}",0
159,False,"{'a': 0.2, 'e': 0.8529963589691315}",30,0,-99.29203159970172,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
160,False,"{'a': 0.2, 'e': 0.8521437889662113}",20,0,-142.752996958139,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
161,False,"{'a': 0.2, 'e': 0.8512920711071511}",20,0,-52.50446307172494,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
162,False,"{'a': 0.2, 'e': 0.850441204540233}",20,0,-26.197357340014385,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
163,False,"{'a': 0.2, 'e': 0.8495911884145902}",20,0,-73.74857668583404,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",1
164,False,"{'a': 0.2, 'e': 0.8487420218802068}",20,0,-62.11383526850087,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
165,False,"{'a': 0.2, 'e': 0.8478937040879159}",20,0,-11.178591710368517,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
166,False,"{'a': 0.2, 'e': 0.8470462341893996}",20,3,-20.38534620192673,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
167,False,"{'a': 0.2, 'e': 0.8461996113371882}",20,0,-200.56495264813412,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
168,False,"{'a': 0.2, 'e': 0.8453538346846587}",35,0,-103.6360525797055,"{0: 27, 1: 0, 2: 4, 3: 3, 4: 1}",0
169,False,"{'a': 0.2, 'e': 0.8445089033860343}",20,0,-47.30100480144723,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
170,False,"{'a': 0.2, 'e': 0.8436648165963837}",25,16,-0.09094164388099957,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.2, 'e': 0.8428215734716199}",20,0,-132.42687167965414,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
172,False,"{'a': 0.2, 'e': 0.8419791731684999}",30,9,-104.20886925145396,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 1}",1
173,False,"{'a': 0.2, 'e': 0.8411376148446232}",25,0,-238.56452163469572,"{0: 12, 1: 0, 2: 9, 3: 0, 4: 4}",0
174,False,"{'a': 0.2, 'e': 0.8402968976584314}",20,0,-72.35172294853602,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
175,False,"{'a': 0.2, 'e': 0.8394570207692074}",30,20,20.686549942532785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.2, 'e': 0.838617983337074}",20,0,-119.10962818041759,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
177,False,"{'a': 0.2, 'e': 0.8377797845229938}",20,0,-138.10402340368665,"{0: 9, 1: 0, 2: 9, 3: 1, 4: 1}",0
178,False,"{'a': 0.2, 'e': 0.8369424234887681}",25,0,-176.6457843277564,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
179,False,"{'a': 0.2, 'e': 0.8361058993970355}",20,0,-111.2918955147199,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
180,False,"{'a': 0.2, 'e': 0.835270211411272}",20,0,-86.64879390533788,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
181,False,"{'a': 0.2, 'e': 0.8344353586957896}",25,0,-78.02780540899656,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
182,False,"{'a': 0.2, 'e': 0.8336013404157353}",20,0,-114.34523187705612,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
183,False,"{'a': 0.2, 'e': 0.832768155737091}",20,0,-89.23066669791746,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
184,False,"{'a': 0.2, 'e': 0.8319358038266718}",25,0,-84.97556832976677,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
