trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
71,False,"{'a': 0.5, 'e': 0.8976275964304349}",30,0,-151.92164271333252,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
72,False,"{'a': 0.5, 'e': 0.896282164362109}",25,0,-82.98670459475618,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.894938748929031}",35,0,-184.31309130445499,"{0: 25, 1: 1, 2: 3, 3: 3, 4: 3}",0
74,False,"{'a': 0.5, 'e': 0.8935973471085157}",20,0,-142.18517463919432,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.8922579558824083}",25,0,-166.76764234348337,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.8909205722370781}",20,0,-55.03468447167674,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.8895851931634113}",20,5,-88.13875826120206,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 1}",1
78,False,"{'a': 0.5, 'e': 0.8882518156568044}",25,4,-102.8442637137979,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 2}",1
79,False,"{'a': 0.5, 'e': 0.8869204367171575}",30,0,-104.72844230903819,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.8855910533488673}",25,0,-108.5408533527269,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.8842636625608209}",25,0,-117.40031988119918,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
82,False,"{'a': 0.5, 'e': 0.8829382613663882}",30,0,-70.77251557786997,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.8816148467834161}",20,0,5.628332200863474,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.8802934158342212}",30,0,-56.24596169381088,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.8789739655455832}",20,3,-31.28422233643713,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
86,False,"{'a': 0.5, 'e': 0.8776564929487385}",20,0,-19.10795875754357,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.8763409950793732}",20,0,-44.544516355230115,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.8750274689776166}",20,0,-90.2976628589384,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",1
89,False,"{'a': 0.5, 'e': 0.8737159116880344}",25,0,-58.756454982875425,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.8724063202596221}",25,0,-121.18297792970206,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.8710986917457983}",20,10,5.188782450982074,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.8697930232043986}",30,0,-127.53809316297479,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.8684893116976679}",20,0,15.969960885005541,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.8671875542922549}",20,6,-55.08290715835902,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
95,False,"{'a': 0.5, 'e': 0.865887748059205}",20,0,-147.736388253492,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
96,False,"{'a': 0.5, 'e': 0.8645898900739535}",25,0,-99.88649071613898,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
97,False,"{'a': 0.5, 'e': 0.8632939774163194}",25,19,11.43369044144857,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.8620000071704987}",25,0,-135.41883453010033,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
99,False,"{'a': 0.5, 'e': 0.8607079764250578}",20,12,-52.653021822669096,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.8594178822729269}",20,0,-58.27438041818718,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.8581297218113938}",20,0,-73.9217055776133,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.8568434921420968}",25,0,-91.93352863085136,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.8555591903710185}",20,0,-81.7346036113345,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
104,False,"{'a': 0.5, 'e': 0.8542768136084795}",30,0,-108.86333730188585,"{0: 20, 1: 0, 2: 7, 3: 3, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.8529963589691315}",30,0,-46.7499569883113,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.851717823571951}",25,0,-3.417103394561401,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.850441204540233}",30,0,-123.69888492645339,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.8491664990015839}",20,0,-84.31873010849478,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.8478937040879159}",20,0,-44.94206013511305,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.8466228169354396}",25,0,-58.87979431548218,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.8453538346846587}",20,0,-82.44440869966434,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.8440867544803625}",25,0,-102.26692085989562,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
113,False,"{'a': 0.5, 'e': 0.8428215734716199}",20,1,-109.81825122199338,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 3}",1
114,False,"{'a': 0.5, 'e': 0.8415582888117732}",25,0,-55.034318956487056,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
115,False,"{'a': 0.5, 'e': 0.8402968976584314}",25,0,-60.82963647770134,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.8390373971734638}",30,0,-225.14422733680414,"{0: 18, 1: 0, 2: 7, 3: 1, 4: 4}",0
117,False,"{'a': 0.5, 'e': 0.8377797845229938}",20,0,-119.2739404607486,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 3}",0
118,False,"{'a': 0.5, 'e': 0.8365240568773925}",20,0,-40.20770785323282,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.835270211411272}",20,0,-160.5420102890639,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
120,False,"{'a': 0.5, 'e': 0.8340182453034796}",25,0,-142.92225255280465,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.832768155737091}",35,14,-21.15963541627211,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.8315199398994041}",35,0,-268.1024752962487,"{0: 18, 1: 6, 2: 4, 3: 3, 4: 4}",0
123,False,"{'a': 0.5, 'e': 0.8302735949819326}",20,0,-53.92219430619979,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.8290291181804004}",20,8,-56.58874156544064,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.8277865066947336}",35,0,-129.2093288649663,"{0: 21, 1: 3, 2: 8, 3: 3, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.8265457577290563}",35,0,-102.34168920937724,"{0: 22, 1: 1, 2: 11, 3: 1, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.8253068684916823}",20,0,-168.67016516133359,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.8240698361951109}",20,6,-28.567637015551014,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.8228346580560184}",25,0,-130.18736606554754,"{0: 18, 1: 2, 2: 0, 3: 3, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.8216013312952537}",20,0,-62.76186150314268,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.8203698531378311}",30,0,-110.77848570015723,"{0: 21, 1: 3, 2: 2, 3: 3, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.819140220812924}",30,0,-99.23388398802727,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.8179124315538594}",25,0,-199.34332268925982,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
134,False,"{'a': 0.5, 'e': 0.8166864825981108}",20,0,-158.90090824620333,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",1
135,False,"{'a': 0.5, 'e': 0.8154623711872927}",20,0,-101.85560557248641,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
136,False,"{'a': 0.5, 'e': 0.8142400945671536}",20,0,-102.9617808821719,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
137,False,"{'a': 0.5, 'e': 0.813019649987571}",30,0,-102.12017836247128,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.8118010347025437}",20,0,-49.803506582149055,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.8105842459701871}",30,0,-182.16597564058256,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
140,False,"{'a': 0.5, 'e': 0.8093692810527259}",20,0,-124.9722486600318,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
141,False,"{'a': 0.5, 'e': 0.8081561372164884}",20,3,-65.89900858169617,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.8069448117319006}",30,17,9.797441225380375,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.8057353018734796}",20,9,-78.5632524583014,"{0: 5, 1: 3, 2: 1, 3: 1, 4: 1}",1
144,False,"{'a': 0.5, 'e': 0.8045276049198279}",25,13,-66.48069123029508,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
145,False,"{'a': 0.5, 'e': 0.8033217181536265}",20,16,9.457443283165574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.8021176388616299}",30,0,-45.87489798460309,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.8009153643346592}",30,10,-41.73066534989386,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.799714891867596}",25,0,-124.37433432341209,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.7985162187593771}",25,0,-58.36255233632713,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.7973193423129871}",25,2,-144.0678603109806,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 2}",1
151,False,"{'a': 0.5, 'e': 0.7961242598354538}",20,0,-88.19355655367458,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.7949309686378409}",25,0,-59.745005768554236,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.7937394660352427}",25,0,-108.63652401726667,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
154,False,"{'a': 0.5, 'e': 0.7925497493467781}",35,13,-143.3892761208666,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 2}",1
155,False,"{'a': 0.5, 'e': 0.7913618158955839}",20,0,-21.520107171171205,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
156,False,"{'a': 0.5, 'e': 0.7901756630088093}",25,0,-110.59878331050592,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
157,False,"{'a': 0.5, 'e': 0.7889912880176096}",20,11,-41.335085633553305,"{0: 5, 1: 0, 2: 3, 3: 1, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.7878086882571411}",20,0,-74.58721621701099,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.7866278610665535}",20,0,-61.0902181749256,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.785448803788985}",20,8,-42.36643130409953,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.7842715137715565}",20,0,-50.68195576935344,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.7830959883653648}",30,0,-42.360657673764,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.7819222249254772}",30,0,-170.29513348738624,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 3}",0
164,False,"{'a': 0.5, 'e': 0.7807502208109257}",30,0,-121.47634530033113,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.7795799733847004}",30,8,-24.906352894344977,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.778411480013744}",25,0,-186.00225660496005,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
167,False,"{'a': 0.5, 'e': 0.7772447380689461}",25,0,-74.45303869645149,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.7760797449251368}",20,0,-84.54688892413762,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.774916497961081}",35,0,-61.382894736038644,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.7737549945594724}",20,0,-117.72531418136101,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
171,False,"{'a': 0.5, 'e': 0.772595232106928}",25,0,-61.66490494973603,"{0: 18, 1: 5, 2: 0, 3: 1, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.7714372079939819}",30,0,-232.745563706531,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
173,False,"{'a': 0.5, 'e': 0.7702809196150792}",20,0,-121.58717065716847,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
174,False,"{'a': 0.5, 'e': 0.7691263643685705}",25,3,8.222851827827796,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.7679735396567061}",20,0,-40.460603319811575,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.7668224428856301}",35,3,-95.36643139538997,"{0: 22, 1: 2, 2: 6, 3: 1, 4: 1}",1
177,False,"{'a': 0.5, 'e': 0.7656730714653739}",30,14,-19.54426303652456,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.7645254228098516}",30,0,-112.61527183050384,"{0: 20, 1: 1, 2: 5, 3: 4, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.7633794943368531}",30,18,-11.03737783886302,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.762235283468039}",25,0,-80.03668228936442,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
181,False,"{'a': 0.5, 'e': 0.7610927876289343}",25,0,-95.46268410466547,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.7599520042489227}",20,0,-69.12583156502025,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.7588129307612413}",20,0,-106.16873825513828,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
