trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
33,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,0,-45.02052439260232,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.7034476949995692}",20,10,-15.927501279022245,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.6964132180495735}",20,0,-137.75699640870033,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.6894490858690778}",20,0,-24.658799611079864,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.682554595010387}",20,0,-146.9607723967071,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.6757290490602831}",25,2,-61.846899211173806,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.6689717585696803}",20,9,3.098739798606191,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.6622820409839835}",20,0,-21.958275142165164,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,0,-53.29874054652021,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.6491026283684022}",25,0,-111.609070540463,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.6426116020847181}",20,12,7.343977114261013,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.6361854860638709}",20,0,-47.161604406472215,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.6298236312032323}",20,0,-38.803311311946466,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.6235253948912}",20,0,-12.904945448973594,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.617290140942288}",20,0,-75.98045326267055,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.611117239532865}",20,0,-110.219138589466,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.6050060671375364}",25,0,-103.3467104101808,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.598956006466161}",25,11,-6.719987560355841,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.5929664464014994}",20,0,-34.584694508237604,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.5870367819374844}",25,0,-68.58218751619772,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.5811664141181095}",20,0,-44.01396618396274,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.5753547499769285}",25,0,-108.62829370720469,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.5696012024771592}",30,0,-74.76590408926235,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.5639051904523875}",20,0,-56.770999592814505,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.5582661385478637}",20,6,1.9626077710828849,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.5526834771623851}",20,0,-51.21624021929659,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.5471566423907612}",20,6,-45.69335056254303,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
60,False,"{'a': 0.5, 'e': 0.5416850759668536}",20,0,-6.805313611744802,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.536268225207185}",25,11,1.6685635302899713,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.5309055429551132}",25,0,-76.68345985247245,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.525596487525562}",20,14,4.152877402592597,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.5203405226503064}",20,0,-28.18512540696141,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.5151371174238033}",25,0,-102.8206739645336,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.5099857462495653}",25,0,-91.15676163044137,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
67,False,"{'a': 0.5, 'e': 0.5048858887870696}",20,1,-115.29936493949636,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 2}",1
68,False,"{'a': 0.5, 'e': 0.4998370298991989}",20,0,-26.280485079717216,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.49483865960020695}",20,7,11.237582151057294,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.4898902730042049}",25,12,-2.558236290726615,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.48499137027416284}",25,0,-110.65702110660399,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.4801414565714212}",20,10,2.9353977702764245,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.47534004200570695}",35,0,-96.61778729258234,"{0: 29, 1: 1, 2: 1, 3: 2, 4: 2}",0
74,False,"{'a': 0.5, 'e': 0.4705866415856499}",20,9,-20.75546043240118,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.46588077516979337}",20,0,-21.279046683957265,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.46122196741809546}",25,8,-74.61760480886397,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
77,False,"{'a': 0.5, 'e': 0.4566097477439145}",25,0,-74.93680613854255,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.45204365026647536}",25,0,-117.03965081222532,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
79,False,"{'a': 0.5, 'e': 0.4475232137638106}",30,8,-78.09597993474483,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
80,False,"{'a': 0.5, 'e': 0.4430479816261725}",20,11,16.5599511315613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.43861750180991077}",20,0,-28.412822572039513,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.43423132679181164}",30,17,-99.05940614043823,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 2}",1
83,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,9,4.370384220950987,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.4255901233886546}",25,5,-54.18468366299411,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
85,False,"{'a': 0.5, 'e': 0.421334222154768}",25,12,-60.488848569704125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
86,False,"{'a': 0.5, 'e': 0.41712087993322033}",25,16,-16.22215770840039,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.41294967113388814}",25,0,-14.081482212719077,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.40882017442254925}",30,7,-48.04845287285747,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
89,False,"{'a': 0.5, 'e': 0.4047319726783238}",30,0,-13.054721404419102,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.40068465295154054}",25,0,-18.38057444967711,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.3966778064220251}",25,17,2.6509719709454336,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.39271102835780486}",20,10,5.668220808243341,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.3887839180742268}",20,0,-15.098927345080607,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,6,-5.573056659293254,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,7,-62.31099920050113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
96,False,"{'a': 0.5, 'e': 0.37723664692350417}",25,5,-6.043842741227854,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.37346428045426916}",20,11,-0.3287894397153348,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.36972963764972644}",25,10,-37.4892152608415,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.3660323412732292}",20,16,10.326825188229462,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.3623720178604969}",20,0,7.770600518870334,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.3587482976818919}",25,4,-78.34106684874739,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 1}",1
102,False,"{'a': 0.5, 'e': 0.355160814705073}",20,0,-32.22943683678566,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.35160920655802225}",20,13,-36.76133649501999,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
104,False,"{'a': 0.5, 'e': 0.348093114492442}",20,0,-46.871079066907626,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
105,False,"{'a': 0.5, 'e': 0.3446121833475176}",30,12,25.339240678620534,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.34116606151404244}",25,13,-43.81839243445478,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.337754400898902}",20,0,-8.4130639656487,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.334376856889913}",25,18,5.5282242233232175,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.33103308832101386}",20,0,-37.22966618035967,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.3277227574378037}",20,11,6.304163854723668,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.3244455298634257}",25,10,-9.00978594779132,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.3212010745647914}",20,11,-27.30489367256296,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3179890638191435}",25,0,0.6821959753946711,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.31480917318095203}",30,22,-26.299268558949255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
115,False,"{'a': 0.5, 'e': 0.3116610814491425}",20,11,17.778704445295144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.30854447063465107}",20,6,3.4388972344851165,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.3054590259283046}",20,10,-44.63541174834175,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.30240443566902153}",25,0,-50.681951038380475,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.2993803913123313}",20,8,21.625927363401892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.296386587399208}",30,19,14.455954842692574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.2934227215252159}",25,3,10.340881992688287,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.29048849430996376}",20,12,1.7869587011471721,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.2875836093668641}",20,11,13.127327638865234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.28470777327319546}",35,0,26.616633372013382,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.2818606955404635}",20,10,18.131091900239234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.27904208858505886}",30,10,-0.7664563213634821,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.2762516676992083}",20,2,14.845474211062148,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.2734891510222162}",20,9,15.342850734783088,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.27075425951199406}",25,0,-168.05439698838015,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 4}",0
130,False,"{'a': 0.5, 'e': 0.2680467169168741}",20,0,-47.183139812614314,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.26536624974770534}",20,0,-33.251996477368216,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.2627125872502283}",20,4,-49.783646903456436,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.26008546137772603}",25,5,-0.8343868185346401,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.25748460676394874}",25,0,-67.63648876584027,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.2549097606963093}",25,7,-25.46748236943414,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.2523606630893462}",35,25,-24.650248524267177,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
137,False,"{'a': 0.5, 'e': 0.2498370564584527}",20,0,19.15103868342777,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.24733868589386818}",25,0,-57.302251119108405,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.24486529903492948}",30,21,13.990166943949369,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.2424166460445802}",25,16,-6.573624842453313,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2399924795841344}",25,3,-21.566626785968086,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.23759255478829303}",20,8,-64.12058228951673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
143,False,"{'a': 0.5, 'e': 0.23521662924041012}",30,0,-95.29257866867378,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
144,False,"{'a': 0.5, 'e': 0.232864462948006}",30,13,23.78392518278684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.23053581831852593}",30,0,-19.138371329922542,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.22823046013534068}",20,11,15.35910141963379,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22594815553398728}",25,0,31.881063296998217,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.2236886739786474}",25,2,-32.29587957237836,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
149,False,"{'a': 0.5, 'e': 0.22145178723886091}",35,18,-29.913694928191436,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
150,False,"{'a': 0.5, 'e': 0.2192372693664723}",20,0,2.6115558945844204,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.21704489667280757}",25,0,22.79696381472095,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.2148744477060795}",30,0,-17.767885896084593,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.2127257032290187}",20,14,10.425735040178536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.21059844619672852}",25,16,-15.798282591149558,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.20849246173476124}",20,9,-31.560679034294388,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.2064075371174136}",20,1,-7.35424731853957,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.5, 'e': 0.20434346174623946}",30,19,19.284198297181156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.2023000271287771}",25,17,-35.28958390232224,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
159,False,"{'a': 0.5, 'e': 0.20027702685748933}",20,2,-9.607949820193777,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.19827425658891443}",20,1,7.089774584787762,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.19629151402302528}",25,0,39.48890039417382,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.19432859888279502}",20,12,11.267243660899243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.19238531289396707}",20,1,-2.563834041863582,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.1904614597650274}",25,4,13.143154363461534,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.1885568451673771}",20,8,-22.211137441804137,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.18667127671570335}",25,5,-11.144857967062261,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.5, 'e': 0.1848045639485463}",30,0,40.659226547758834,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.18295651830906084}",35,18,20.178345722131322,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18112695312597024}",20,2,31.09155590563703,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.17931568359471053}",30,21,5.582697461880455,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.17752252675876343}",20,11,0.8511640722509863,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.1757473014911758}",20,3,20.081693339157745,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.17398982847626404}",20,15,8.823143657896612,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.1722499301915014}",25,11,12.245791144217497,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17052743088958636}",20,10,16.857501169422164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.1688221565806905}",20,16,8.622419264348855,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.1671339350148836}",20,9,10.23386463913936,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.16546259566473476}",25,17,15.207568841551295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.16380796970808742}",25,11,16.274140606919286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.16216989001100654}",25,2,-43.73393776913454,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.16054819111089647}",20,5,-61.03845661360227,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
182,False,"{'a': 0.5, 'e': 0.1589427091997875}",20,13,14.245151083156125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.15735328210778962}",30,8,-0.0546359482258163,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15577974928671173}",25,0,21.603889580447138,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
