trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
87,False,"{'a': 0.5, 'e': 0.46921031004420904}",20,0,-13.505376991196158,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.4583131275779418}",20,0,-4.034978010871523,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.4473466077927801}",20,0,19.637943569874956,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.436312409792585}",20,0,-50.907059429938336,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.42521220292012557}",20,0,-56.98481293297866,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.4140476665045272}",30,15,-5.9071361470936585,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.40282048960720895}",20,12,11.589774877586374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.3915323707663496}",25,6,14.204032146983888,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.3801850177399177}",25,0,-25.928752394094406,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.36878014724730884}",35,0,-55.7658417317186,"{0: 29, 1: 2, 2: 2, 3: 1, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.3573194847096265}",25,0,-106.76172638111152,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
98,False,"{'a': 0.5, 'e': 0.34580476398864607}",20,6,-24.70574840506145,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.3342377271245026}",25,9,-45.22583792214925,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.3226201240721405}",20,2,25.443610174744094,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.31095371243656644}",25,12,9.985604346839182,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.2992402572069444}",20,0,-15.356587886997438,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.2874815304895739}",25,8,-14.763937915063131,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.2756793112397921}",30,9,-44.05099695512571,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.2638353849928378}",20,16,9.248770215815314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.251951543593722}",20,0,-12.382044123102146,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.24002958492614304}",20,13,8.303922655458734,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.22807131264048797}",20,0,-55.58008658329802,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.21607853588096199}",20,0,25.898779033380183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.20405306901188625}",25,2,17.487692273021377,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.19199673134320622}",20,1,-0.29569596183777014,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,8,27.737544108242886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,11,15.16236192544871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,18,21.692940278479696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,14,11.222459654177593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,8,22.762667446199593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,19,21.74791258537465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,12,31.84937947958923,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,15,20.895929444194266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,16,18.27807039161639,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,7,33.585418400606876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
